dropoff_taxizone_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total
45.0,403278.54000000004,271911.45,188993.11999999997,147476.55000000002,127260.23999999999,68311.76,129730.07,246938.31000000003,546739.89,790944.53,646811.74,626986.95,657540.47,668948.21,608896.85,519386.03,473701.18,509185.32,664949.8500000001,720329.11,654969.64,575956.37,532015.6699999999,497992.81,11279254.66
46.0,15237.180000000002,10006.0,6040.01,4597.0,2913.5,2205.5,2965.39,3405.6,3672.0,4903.7,6011.150000000001,8275.970000000001,7632.889999999999,7471.87,10718.839999999998,10831.19,12261.5,11971.11,14495.160000000002,14671.7,15377.289999999999,19031.12,20513.58,16567.7,231776.95
47.0,52931.47000000001,44764.729999999996,30403.980000000003,24186.17,21653.54,19277.26,19901.87,31111.65,33176.27999999999,34911.39,29023.390000000003,28187.18,28943.219999999998,32015.13,33859.159999999996,33397.090000000004,32824.229999999996,36072.57,50409.88,48974.520000000004,44357.740000000005,44953.69,43474.63,49086.96000000001,847897.73
48.0,3916753.2800000003,2581747.72,1793022.16,1240205.15,853877.92,542010.06,1123989.6999999997,1739625.2200000002,2339797.74,2972867.75,3353649.9000000004,3862848.6999999997,4500606.5200000005,5005814.180000001,5041474.58,5247997.539999999,5404829.430000001,6191759.79,7301024.15,7236141.67,6062778.04,5879592.34,5838310.0,5158622.25,95189345.78999999
49.0,1019450.7299999999,659553.24,393304.59,260987.33999999997,201374.59,97124.68000000001,134135.54,147360.96,194252.88000000003,193904.36,196082.46999999997,223173.02000000002,240548.04,295600.76,334239.85000000003,378721.12,408039.28,480483.65,604916.95,719651.6200000001,825880.48,1018633.1699999999,1191878.04,1220282.0,11439579.36
50.0,1413309.77,937105.1599999998,672417.21,500423.8300000001,375673.76,269833.66000000003,664475.3099999999,884611.89,1310803.8299999998,1796163.7000000002,1947493.7699999998,2053202.45,2027749.67,2016770.41,2051331.3200000003,2061959.03,1943013.5300000003,2034297.86,2450230.65,2344573.2199999997,2156170.0300000003,2124270.56,2086531.08,1846448.4000000001,37968860.099999994
51.0,77826.2,56222.12,44031.0,32024.300000000003,30250.26,19813.15,18174.84,23402.74,34992.369999999995,44478.380000000005,48115.840000000004,50720.85,62999.42,66714.75,71409.57,82202.64000000001,100861.32,135145.13,143360.91999999998,111823.36,87924.19999999998,89929.29,94579.56,86434.05,1613436.26
52.0,379206.25,212918.29,102694.73,57926.990000000005,36256.3,22283.36,44035.26,61059.15000000001,73030.2,76847.43,82320.18,103795.79000000001,121382.65999999999,146352.82,176635.24,206047.59000000003,217602.08,261370.72,381886.3,430145.74000000005,479429.67,570050.7500000001,600962.36,519998.11,5364237.970000001
53.0,53454.96,41157.77,24854.999999999996,18064.39,21854.31,17814.510000000002,22009.480000000003,30299.43,28551.030000000002,31002.190000000002,33027.76,31410.190000000002,29797.539999999997,33672.659999999996,45071.16,43697.719999999994,44049.35,47066.479999999996,52965.84,53604.420000000006,53831.50000000001,57315.29,60815.53,61048.659999999996,936437.1699999999
54.0,140072.16,81868.37,44283.149999999994,25981.2,19488.8,11997.289999999999,16641.39,23691.23,29403.21,25922.73,28056.23,36396.29,42103.51,48836.17999999999,57227.38,63568.35000000001,69966.43,83024.97,116980.17,154799.28,158618.74000000002,189737.29000000004,197053.28,183957.24,1849674.87
55.0,89409.33,62688.12,41130.270000000004,31283.59,31478.659999999996,26682.6,27123.04,28050.679999999997,32850.03,43652.88,59703.490000000005,68130.52,77994.49,88948.94,89236.45999999999,103176.80999999998,92533.69999999998,87375.18000000001,104097.11,102757.38,87743.69,92313.01000000001,100242.97000000002,96778.81999999999,1665381.77
56.0,168788.69,151863.41,115874.84,96061.55,107995.93,67878.17000000001,58635.939999999995,67896.32999999999,65161.72,62569.63,67255.89,64538.93,63957.47,70223.75,76386.23999999998,80823.1,77567.59999999999,82534.48999999999,96748.81000000001,95542.98,108324.82,124729.02,134300.51000000004,144690.99,2250350.81
57.0,25074.0,19859.0,15484.0,12230.3,11164.0,6247.9,4176.3,5007.71,6406.0,6475.2,7688.16,7382.200000000001,8655.839999999998,10084.59,11775.04,13523.11,15209.62,15780.940000000002,16919.3,20304.68,21210.850000000002,23428.28,21900.18,23765.010000000002,329752.21
58.0,16503.8,11555.0,7982.01,7122.0,5267.0,2887.8,3666.0,3371.54,5181.33,5813.2699999999995,5828.4,5769.49,6034.16,7205.85,8067.78,10947.44,12166.83,13076.24,15030.550000000001,15882.699999999999,19319.579999999998,19561.93,24017.67,21214.77,253473.13999999998
59.0,3349.0,3013.5,2507.5,2003.5,1878.8,998.0,942.5,1888.2,2444.3599999999997,2065.24,3323.31,2775.7,2197.3,2316.67,2681.3999999999996,2540.14,2677.08,2885.0200000000004,2832.8300000000004,2362.0,2372.2000000000003,2523.08,3102.79,3369.0,59049.119999999995
60.0,46400.310000000005,40329.89,31893.16,26274.460000000003,26372.079999999998,15851.32,13757.47,15543.17,16844.06,19453.72,18936.76,19329.95,20147.43,19129.04,20332.240000000005,22909.98,23949.18,25096.75,29019.91,32225.38,28404.140000000003,31133.76,35737.32,44637.049999999996,623708.53
61.0,1281804.12,931064.2100000001,616521.55,427745.21,376822.7400000001,189175.77999999997,182232.87999999998,190542.75,233352.62,236315.45,234787.94,260893.29000000004,257806.37999999998,316361.89,348174.14,417747.57,438780.08,486422.61,594783.4,645937.48,708874.29,932686.2400000002,1156932.7000000002,1289572.74,12755338.060000002
62.0,338292.42,240919.74,148516.51,99931.35,82600.21,49431.439999999995,66464.81999999999,72238.43,82771.23,89840.51999999999,80846.48,87626.75,88806.59000000001,101053.56999999999,114409.53,130007.65999999999,143368.62,144402.06,175479.27000000002,192945.65999999997,213962.75999999995,250240.56,296919.80000000005,341799.45999999996,3632875.44
63.0,74895.01,57763.14,43308.42,32658.729999999996,36114.65,23752.670000000002,20301.98,21762.28,24441.89,33257.14,37384.44,33426.59,31667.46,33860.8,37125.36,43583.11,41206.19,47127.79000000001,61593.810000000005,57641.33,54318.17,59269.31,64070.01,75478.86,1046009.1399999999
64.0,79282.04000000001,50271.670000000006,27941.52,16802.510000000002,18404.15,13046.93,17153.59,17055.75,20816.019999999997,25694.43,24869.37,24114.29,27970.359999999997,33695.54,39003.03,43573.25,51322.61,56753.98,54174.21,62036.91,69883.45,72395.23,80439.33,77290.55,1003990.72
65.0,664686.6400000001,417283.7,259213.88999999998,176454.93,129570.51000000001,95769.05999999998,183214.08,320884.9,471652.12999999995,562172.2300000001,482113.81999999995,480486.8700000001,464158.56,479667.58999999997,532882.8200000001,556258.4100000001,576978.74,590951.28,651153.3600000001,658736.96,707857.0900000001,842207.4300000002,896857.3,843817.07,12045029.370000001
66.0,373085.39,207830.14999999997,112251.82,70326.4,52356.020000000004,39389.34,67490.40000000001,110690.56000000001,205075.55,350120.57999999996,384361.56000000006,379391.44,391798.45,406085.79000000004,397038.33999999997,389390.54,385235.62000000005,440563.74,603430.09,654235.15,636327.0,646085.93,598716.95,509113.95999999996,8410390.77
67.0,136615.86000000002,116705.29000000001,98415.02,67135.6,63848.13,29044.079999999998,21373.870000000003,23729.64,34810.95,34313.49,38089.38,34159.86,42186.50000000001,43675.17999999999,48578.34,59092.44,60948.74,69746.79000000001,86525.5,101840.09,108315.31,133291.63,149423.82999999996,152009.92,1753875.44
68.0,2753004.72,1852260.69,1263717.2299999997,863337.4000000003,556188.0600000002,457658.9499999999,1013825.7399999998,1539665.18,2535284.52,3275313.9600000004,3316744.0199999996,3526504.29,3832323.17,3808380.42,3916793.8699999996,3983211.9200000004,3690831.5100000002,3945490.16,4827553.100000001,4948708.79,4292869.220000001,4027544.9399999995,3957768.4699999997,3504542.4900000007,71689522.82000001
69.0,238298.26,173590.82,135834.72,109302.09,110327.48999999999,69142.06,54820.020000000004,90999.95999999999,115694.81999999999,122334.9,94041.85,87175.33,87589.70000000001,89481.44,97140.83000000002,106990.78,108016.73,130284.26,162709.81999999998,170393.35,165816.88,176628.56,199832.27,213704.93,3110151.87
70.0,146694.44999999998,100096.09000000001,70143.24,54726.15,61385.659999999996,59003.45,56868.86,73636.87,85838.01,89771.77,92604.13999999998,93617.90999999999,106147.51000000001,110824.04,132009.88999999998,154975.84,173867.84,178206.41999999998,181431.62,174868.22999999998,183625.71,198448.44999999998,190822.81000000003,181367.02,2950981.98
71.0,136848.74000000002,101571.07,61098.950000000004,42233.11,38813.78,29282.88,32819.78,41032.729999999996,59902.49,63340.09,59785.899999999994,62268.840000000004,61871.97,76428.54999999999,79449.65,96444.75,106723.87,90957.71,103663.94,106366.04,104485.17,104122.87,108950.83,126311.45,1894775.16
72.0,120353.69,87384.29000000001,53627.11000000001,38628.149999999994,42624.64,33389.520000000004,36529.11,31390.870000000003,42805.77,52010.85,51783.31,56764.52999999999,58051.76,69943.23,73091.51000000001,81910.42,95916.15999999999,99203.30999999998,123623.87999999999,111653.84999999998,110422.87999999999,113755.83,107281.95,112294.59,1804441.21
73.0,37416.17999999999,26521.0,18482.260000000002,14931.15,15845.759999999998,9685.02,10716.880000000001,24072.14,18202.78,20480.82,18442.879999999997,18481.87,17279.739999999998,19433.920000000002,20721.269999999997,24852.21,25255.69,24230.01,24200.940000000002,26392.27,26776.21,33754.44,37590.12,41097.45,554863.01
74.0,1303076.95,988257.64,716952.16,551184.6100000001,525127.94,372346.86,583822.24,1193296.9400000002,1201700.03,1086436.0399999998,1045112.6799999999,1071038.8900000001,1070378.54,1149334.1800000002,1214830.77,1426177.06,1480407.9900000002,1583090.9700000002,1652152.11,1569731.2000000002,1523149.59,1530955.74,1542824.0200000003,1525762.45,27907147.6
75.0,1493493.8699999999,1064297.56,768841.04,597083.81,552966.24,430879.43,1076386.85,1883570.6700000002,2123077.96,1849687.1800000002,1680190.64,1628416.77,1673224.4,1769007.7399999998,1842116.46,1981542.3299999998,1819570.8299999996,1831221.89,2014920.93,1922957.1199999999,1898485.62,1985106.0099999998,2039832.24,1900460.15,37827337.739999995
76.0,172505.99,143582.46,97883.84000000001,72229.62,72845.94,64129.48,57336.44,70534.97,76169.09,102506.65999999999,105544.63,101508.49999999999,104306.47000000002,121529.82999999999,123597.76999999999,134257.43,141332.12,131304.66999999998,168529.62999999998,162430.93999999997,128124.73,126430.93000000001,138984.5,165450.05999999997,2783056.6999999997
77.0,57403.840000000004,39316.98,25264.04,21497.570000000003,23244.260000000002,18872.600000000002,16302.09,16167.99,30784.360000000004,25596.43,24692.5,27709.84,29016.179999999997,33219.97,32781.33,36443.44,35039.15,40840.520000000004,47255.84,44321.48,40956.36,37363.55,40938.72,52630.149999999994,797659.1900000001
78.0,72686.87999999999,54056.9,38179.07000000001,35316.58,35549.2,24333.450000000004,21157.72,27887.23,38004.57,37222.58,32946.2,36541.619999999995,40066.86,36376.53,35803.68000000001,40148.659999999996,48741.45,44218.560000000005,48852.67,49401.25,44739.28,50847.799999999996,52426.79,58706.39,1004211.9199999999
79.0,4185817.87,2975369.2,2021777.2599999998,1231411.5899999999,660077.8200000001,312904.25,494272.92000000004,790998.7000000001,1130839.8099999998,1357188.7600000002,1651659.0100000002,2105000.45,2546624.46,2728407.89,2791745.6699999995,2972929.53,3119321.6399999997,4194213.0999999996,5750895.61,7762770.0600000005,6443502.56,6067509.32,5825966.8100000005,5253270.83,74374475.12
80.0,1048953.27,781496.9400000001,533590.58,388505.44,340932.17,162872.82000000004,134908.61,138465.37,153660.03,161476.84,165814.78,180538.27,195497.43000000005,225849.22000000003,269044.20999999996,303518.25,333049.89,376311.96,499156.7,585864.77,676990.7099999998,808642.79,946549.5700000001,1077833.24,10489523.86
81.0,53737.05,36868.14000000001,22343.84,15941.71,14605.51,9392.21,20626.44,21798.44,21984.670000000002,29034.750000000004,26026.18,25974.75,26742.620000000003,29766.949999999997,28945.369999999995,36347.909999999996,38013.43,43141.29,53120.020000000004,48173.29,50027.83,46322.06,50878.1,49806.84,799619.3999999999
82.0,519529.91000000003,513518.23,401394.85000000003,286853.61,273729.01999999996,157271.72,127726.34000000001,140481.59,137319.36,142034.50999999998,161944.94,151515.77000000002,144645.42,159149.08,163991.72000000003,174412.43,171320.97,168585.89,185024.42,207677.06,224309.39,279834.67999999993,325709.86000000004,430291.99,5648272.76
83.0,211459.06,194748.44999999998,150027.82,117887.67,121443.7,74100.34,58232.229999999996,53604.14,65247.09,54578.43,56274.22000000001,56905.3,56636.51,56765.049999999996,65971.39,74937.2,78690.66,82114.61,93445.62000000001,99542.25,105186.59999999999,130634.34999999999,148139.00999999998,176990.34,2383562.04
84.0,13316.21,13871.0,8118.0,7094.32,5862.01,3390.58,2377.16,2030.71,2859.0,3344.0,3382.75,4639.82,5908.24,8706.68,4902.47,5838.889999999999,5729.3,9243.28,7235.4,10449.4,10890.77,12581.23,15365.32,14786.539999999999,181923.08
85.0,131081.63,102653.6,63015.97,47871.01,47519.92999999999,28693.96,26490.689999999995,38570.92,38718.47,36307.19,40856.54,40149.590000000004,40080.39,44256.33,45869.99999999999,56266.01,60762.42,70303.71999999999,83194.84,90535.42000000001,80050.26,89049.57,108607.06,114805.87999999999,1525711.4
86.0,49350.380000000005,33712.04,19486.83,10563.56,9160.91,17022.68,26483.12,24273.82,22836.55,26683.879999999997,29043.730000000003,32319.579999999998,28388.86,39082.73,38875.73,48380.29,50832.670000000006,53380.05,80397.71999999999,62990.09,49964.47,46060.600000000006,47654.56,51165.61,898110.46
87.0,1887704.8299999998,1305485.2199999997,949182.1900000001,699342.2500000001,433439.28,243942.44,622848.7000000001,1473132.2300000002,2184743.34,2713274.03,2239033.32,1929385.12,1850710.24,1773812.57,1845825.86,1765954.28,1680399.14,1773602.74,2090193.98,2131883.75,2181016.04,2543913.6100000003,2614805.57,2393295.91,41326926.64
