pickup_weekday,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,9.410180889399516,8.813288008928591,8.378466662160472,7.781233262700846,7.931067999377498,9.405504393194033,10.143205265945285,11.066665643828548,11.382197217710173,11.036185762634034,10.341931018951867,10.096970864919896,10.036900778942567,9.98477626801302,9.975964989093873,10.033054682039332,10.107072686681114,10.592408390554603,11.017539999498405,11.172837162649206,11.4605657086565,11.54738392259171,11.38227835123858,10.79781947478307
1,10.238685978255898,9.600941239455086,8.968666793187412,8.125716014194195,7.846980169297602,9.484381645931002,10.316686213103834,11.309109840919923,11.613066068399453,11.259501051614977,10.65968905139518,10.3939998234894,10.294652785607687,10.234806760847363,10.203390425554826,10.213658324939727,10.244074968790034,10.717597415783187,11.111799135816655,11.390580528780715,11.709197367162977,11.78504398403653,11.701251616579425,11.213547610333427
2,10.61357125055608,9.957918772179376,9.280083431710061,8.359364396642748,8.043553952652104,9.591282195544728,10.392283826675945,11.394216539678256,11.727434053195909,11.375103987422085,10.754329985341991,10.451123299306891,10.333522686614915,10.266816030268968,10.321501487882518,10.313584630039577,10.271627264308519,10.707772449741238,11.11524011344735,11.344044813478332,11.689204901620952,11.803303795368983,11.761159954195637,11.335391814148437
3,10.799056848601902,10.19359894654043,9.515383653225847,8.66016854246128,8.251744946854501,9.610948736314423,10.417492133623242,11.416724330079107,11.749671785724448,11.400315255898686,10.758260130644912,10.500601015663058,10.38863683635465,10.314309952233701,10.305392458362702,10.26105147754996,10.256857891172576,10.63490920941253,11.008049368818758,11.254937529926389,11.536350136162346,11.632327645339682,11.670910808711934,11.416952405044972
4,11.0858452067993,10.598595590956654,9.94789603428934,9.121271445523215,8.419394174449366,9.431790290120963,10.308478722172069,11.264060924723232,11.585460361665286,11.192444890177189,10.482573209394333,10.208078741600566,10.190485584854448,10.106315499419557,10.082733304391173,10.036864727131682,9.997306263770104,10.364720124271258,10.66384864693754,10.700046367915673,10.843291318184638,10.778490115897627,10.792964065149999,10.819730031870273
5,10.827289834003832,10.838062140006025,10.682419486566346,10.113432978922111,8.587474606271915,7.819819534143837,8.47114017217252,9.355099446496686,9.86164592591266,10.031207726989997,10.000369589539684,9.984568339767415,9.961588323014206,9.819302266225229,9.756732838360303,9.736758066800252,9.713175798068955,9.821919359180184,10.0059701188231,10.072897066211663,10.059460687713802,10.119502469053216,10.298313234544592,10.483901382345485
6,10.638783729478519,10.813421935006845,10.682079313497637,10.169010140626712,8.662045291305075,7.71274941878517,8.288961382083755,8.920506840952978,9.52332076722237,9.716893981114898,9.864346518854392,10.007339683557301,10.092425824217763,10.02232052328726,9.941320420231508,10.010289176257292,10.12094877326134,10.191605884283039,10.323162791084227,10.396472851606271,10.414499252915181,10.406764377045816,10.330153778237754,9.936467461464565
